slide_path,file_id,size,sha256
data/raw/wsi_he/32-10003_HE_44fbe90d.svs,44fbe90d-75cd-4060-86d9-712cf12abb7e,350262323,0ae6de9c78104e059c800a51516568529dd71961fa7b071276112cd417527101
data/raw/wsi_he/32-10034_HE_386eddb8.svs,386eddb8-2370-4a73-9638-4bc033d108ad,58063803,0c6d9321904444622b9bef722f9ff47718556b319c5f19d3baca34f115cef527
data/raw/wsi_he/32-10074_HE_4a224ff5.svs,4a224ff5-55ce-4dc9-b3e4-0856ddba1316,71332699,546571b8068cdd4bfe050fdc3c775ae8a4f37ed1346a80f9fc4bd626075c7e70
data/raw/wsi_he/32-10205_HE_29d140f8.svs,29d140f8-474b-47c8-9644-048f5965f665,106416293,8ab4681a31f991db8f4de6240eccb9c8b55fd7a383f8e70c50a069e3284e9673
data/raw/wsi_he/32-10333_HE_664b3649.svs,664b3649-2783-4826-b86e-143e46e78974,88354057,49e33855225b6e00f9ea1b8218d2e6b69d96ba7aba3e95d58e1519913e2105fb
data/raw/wsi_he/32-10346_HE_859f3226.svs,859f3226-4e2c-4b40-baa2-5a3f8c94b2ea,84442717,7569d18c5276b5a0634399235a469baf9df3e0943a6a91a44630e09e92023e15
data/raw/wsi_he/32-10419_HE_eceff7b2.svs,eceff7b2-6b9d-4e72-9b9f-669dc18aabdc,74027659,7f96ebdec96c108141363f529d1d87b836cbf96861d788fe27f867abd5f82bd5
data/raw/wsi_he/32-10456_HE_2a0c558a.svs,2a0c558a-77eb-4bb1-8008-11e1b54b15a8,111193483,e565ac4291903608ac2a276a4746ad85daf8f5408345c5b71b1c5779e8e846da
data/raw/wsi_he/32-10458_HE_beaf8003.svs,beaf8003-200c-4c8d-b8e5-d12e14869668,102669911,31133cc203d3086bd388c6b117368afd7db6c604326898f40c5d90131aa4a3dc
data/raw/wsi_he/32-10459_HE_a7cf650f.svs,a7cf650f-5d7e-4a3b-af4d-d104a99e7099,73535053,ddbd5f1a9c609715418379c73b03d1fe57e3c517bce11255c5f1996f5c582f01
data/raw/wsi_he/32-2_HE_922b7fcf.svs,922b7fcf-1048-4a7e-b1b4-59673a7d4b40,90237573,295407801675b232441fa15256b9d25c0199db2123dbefe556b1d5fe149418b4
data/raw/wsi_he/33-10331_HE_5ad08e74.svs,5ad08e74-ec31-4868-aef0-15de608d2869,130848851,b0a2fcfbde92adc62b4695effa00b7767cab2e7f6ca4dc59a53e79c81dff0024
data/raw/wsi_he/34-10184_HE_f808139b.svs,f808139b-49e0-4451-829b-512e5bd83702,53840763,692c6f121f37722d25c803c0f1f0b9f589ad0cfd7568100e04eb5330327630d8
data/raw/wsi_he/34-10187_HE_83069e92.svs,83069e92-b28a-47da-a6b7-4241027e9580,46007503,bea3f5415f6fcb94520111304c3e49ed51562c698c55a0f2d4cb4ebd9db7a9b3
data/raw/wsi_he/34-10209_HE_00ddcb16.svs,00ddcb16-7651-4a4e-94ff-db8d9b766472,474010191,8de2a1949d89863ee50cc3e6fe5c65a027eca6cdf09c65fb59fb67aef4e4855b
data/raw/wsi_he/34-10240_HE_71cc9a50.svs,71cc9a50-3ecc-452a-ad36-535c26a6b422,93931669,90d3ae4a6614d13de95db1eb5af83b77b1e5e4739eee4e6d2cf4fe054a3d7949
data/raw/wsi_he/34-10306_HE_efee7fb1.svs,efee7fb1-7c05-4ed0-9d3b-e717a220bf05,18532027,7c8f3ba07a4f3f1413ae3e7f36c8297903ec2e4fc2758332414fa445c51a544e
data/raw/wsi_he/34-10331_HE_9a2f2e15.svs,9a2f2e15-72ae-4d79-9273-fb20415a8151,40409973,7f8666bfbfd6e59c8875734496c1a8dd13af18392a96a615272fe94c59bcba98
data/raw/wsi_he/34-10393_HE_440c83fd.svs,440c83fd-11b5-4973-927a-fffba4d8ff9d,59109167,5b7df0761146a5bdf0869bf6567fc1356eddbe1a74e6cc3c26b8060ee3581a29
data/raw/wsi_he/34-10478_HE_c95fd54a.svs,c95fd54a-8f53-4e65-9520-4d8e3d727b98,30449945,f67a9c9bb0c654df0f908a20d06bd08c49d3deb71b660e561c0fd4f27ba62848
